INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    1	    0	(p,(e))                                           	(p,(e))                                           	(p,(e))                                           	(p,(e))                                           	(p,(e))	(p,(e))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	    6	(p,(i,(n,(p,(e))),(i,(p,(p,(e))),(n,(p,(e))))))   	(p,(i,(i,(n,(p,(e))),(p,(p,(e)))),(n,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(n,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	    7	(p,(i,(n,(p,(e))),(i,(n,(p,(e))),(p,(p,(e))))))   	(p,(i,(i,(n,(p,(e))),(p,(p,(e)))),(n,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(n,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	    8	(p,(i,(n,(p,(e))),(i,(n,(p,(e))),(n,(p,(e))))))   	(p,(i,(i,(n,(p,(e))),(n,(p,(e)))),(n,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(n,(p,(p,(e)))),(n,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	    9	(p,(i,(n,(p,(e))),(u,(p,(p,(e))),(p,(p,(e))))))   	(p,(i,(n,(p,(e))),(u,(p,(p,(e))),(p,(p,(e))))))   	(i,(n,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(i,(n,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   10	(p,(i,(i,(p,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(p,(i,(i,(p,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(i,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(p,(p,(p,(e)))),(p,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   11	(p,(i,(i,(p,(p,(e))),(p,(p,(e)))),(n,(p,(e)))))   	(p,(i,(i,(p,(p,(e))),(p,(p,(e)))),(n,(p,(e)))))   	(i,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(p,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   12	(p,(i,(i,(p,(p,(e))),(n,(p,(e)))),(p,(p,(e)))))   	(p,(i,(i,(n,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(p,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   13	(p,(i,(i,(p,(p,(e))),(n,(p,(e)))),(n,(p,(e)))))   	(p,(i,(i,(n,(p,(e))),(p,(p,(e)))),(n,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(n,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   14	(p,(i,(i,(n,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(p,(i,(i,(n,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(p,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   15	(p,(i,(i,(n,(p,(e))),(p,(p,(e)))),(n,(p,(e)))))   	(p,(i,(i,(n,(p,(e))),(p,(p,(e)))),(n,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(n,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   16	(p,(i,(i,(n,(p,(e))),(n,(p,(e)))),(p,(p,(e)))))   	(p,(i,(i,(n,(p,(e))),(n,(p,(e)))),(p,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(p,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(n,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   17	(p,(i,(i,(n,(p,(e))),(n,(p,(e)))),(n,(p,(e)))))   	(p,(i,(i,(n,(p,(e))),(n,(p,(e)))),(n,(p,(e)))))   	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(n,(p,(p,(e)))))	(i,(n,(p,(p,(e)))),(n,(p,(p,(e)))),(n,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   18	(p,(i,(u,(p,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(p,(i,(p,(p,(e))),(u,(p,(p,(e))),(p,(p,(e))))))   	(i,(p,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(i,(p,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   19	(p,(i,(u,(p,(p,(e))),(p,(p,(e)))),(n,(p,(e)))))   	(p,(i,(n,(p,(e))),(u,(p,(p,(e))),(p,(p,(e))))))   	(i,(n,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(i,(n,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   20	(p,(u,(p,(p,(e))),(i,(p,(p,(e))),(p,(p,(e))))))   	(p,(u,(i,(p,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   21	(p,(u,(p,(p,(e))),(i,(p,(p,(e))),(n,(p,(e))))))   	(p,(u,(i,(n,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   22	(p,(u,(p,(p,(e))),(i,(n,(p,(e))),(p,(p,(e))))))   	(p,(u,(i,(n,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   23	(p,(u,(p,(p,(e))),(i,(n,(p,(e))),(n,(p,(e))))))   	(p,(u,(i,(n,(p,(e))),(n,(p,(e)))),(p,(p,(e)))))   	(u,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(n,(p,(p,(e)))),(n,(p,(p,(e))))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   24	(p,(u,(p,(p,(e))),(u,(p,(p,(e))),(p,(p,(e))))))   	(p,(u,(p,(p,(e))),(u,(p,(p,(e))),(p,(p,(e))))))   	(u,(p,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(p,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(p,(p,(p,(e)))),(u,(p,(p,(p,(e)))),(p,(p,(p,(e))))))	(u,(p,(p,(p,(e)))),(p,(p,(p,(e)))),(p,(p,(p,(e)))))
INFO:root:record:anchor_nodes	idx	formula	pure	project_sink	DeMorgan	DNF	CompactDNF:    3	   25	(p,(u,(i,(p,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(p,(u,(i,(p,(p,(e))),(p,(p,(e)))),(p,(p,(e)))))   	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))	(u,(i,(p,(p,(p,(e)))),(p,(p,(p,(e))))),(p,(p,(p,(e)))))
